SubjectIndex,bodyWeight,Speed,highg IPA ,lowg IPA,FF,Active Peak
12,0.947272727273,0.9,0.429218583876,0.0937156240465,0.221733619975,0.816404371238
12,0.947272727273,0.9,0.53318978514,0.115894732291,0.273300545295,0.790276391257
12,0.947272727273,0.9,0.570471980523,0.1266874376,0.294558473331,0.80209988283
12,0.947272727273,0.9,0.577479117915,0.13468626715,0.254411473683,0.783250597995
12,0.947272727273,0.9,0.585141660081,0.127410116289,0.289679347837,0.784126860296
12,0.947272727273,0.9,0.441801919664,0.0966989765814,0.261208767613,0.827477723487
12,0.947272727273,0.9,0.515572257756,0.110906281951,0.254377031955,0.801393992713
12,0.947272727273,0.9,0.615464820054,0.142206936303,0.298992700338,0.808797479939
12,0.947272727273,0.9,0.493782341455,0.106128673531,0.265737989763,0.796973652733
12,0.947272727273,0.9,0.602157189491,0.133040170935,0.30572782046,0.782549050361
12,0.947272727273,0.9,0.573842859133,0.0975148147383,0.26243746294,0.807531790863
12,0.947272727273,0.9,0.564381424748,0.120925192917,0.296534926966,0.783233051176
12,0.947272727273,0.9,0.567559613518,0.124696589943,0.309539316378,0.771232250048
12,0.947272727273,0.9,0.576809574421,0.120682313033,0.284071477771,0.77368145925
12,0.947272727273,0.9,0.665091097954,0.113188641078,0.30528559641,0.782882533107
12,0.947272727273,0.9,0.607713343971,0.140966002994,0.27855772383,0.770774882558
12,0.947272727273,0.9,0.562277484349,0.123079727399,0.27561343622,0.764108130775
12,0.947272727273,0.9,0.657994846798,0.148455591675,0.30866190233,0.776734242202
12,0.947272727273,0.9,0.654780212534,0.146581383157,0.31120295193,0.787867361024
12,0.947272727273,0.9,0.565633455445,0.125703715026,0.277514720148,0.782558707276
12,0.947272727273,0.9,0.572086098292,0.126706835443,0.286950460143,0.762110520604
12,0.947272727273,0.9,0.582458533083,0.130273181564,0.326744383663,0.783752248961
12,0.947272727273,0.9,0.559699981061,0.128324606646,0.299513363128,0.774239280836
12,0.947272727273,0.9,0.653772391152,0.0868618160441,0.286224277019,0.812908655875
12,0.947272727273,0.9,0.507002728466,0.109985737952,0.274353910325,0.779087214996
12,0.947272727273,0.9,0.637937571524,0.141307757652,0.314980219656,0.775054075154
12,0.947272727273,0.9,0.584109388642,0.127429441484,0.307158602396,0.747346622663
12,0.947272727273,0.9,0.577892463044,0.13032026637,0.308782901184,0.777430698745
12,0.947272727273,0.9,0.643518277498,0.125804356471,0.329552591245,0.773065440654
12,0.947272727273,0.9,0.704715873112,0.159448878491,0.311635868468,0.772553028333
12,0.947272727273,0.9,0.621593202413,0.134031700963,0.293652634029,0.789649763854
12,0.947272727273,0.9,0.721601539723,0.155855674666,0.311070631399,0.797416549288
12,0.947272727273,0.9,0.621772923114,0.13537679183,0.323690303451,0.779178676026
12,0.947272727273,0.9,0.70029521857,0.155294295953,0.306144131611,0.803979983923
12,0.947272727273,0.9,0.67469582793,0.146380019621,0.30955356932,0.788710342773
12,0.947272727273,0.9,0.619855331255,0.142667043244,0.324750186055,0.80766204045
12,0.947272727273,0.9,0.619580917581,0.140895093253,0.312783070157,0.787919924396
12,0.947272727273,0.9,0.568020468394,0.120470899156,0.300319685698,0.79950074034
12,0.947272727273,0.9,0.597812465732,0.130329284915,0.311078004734,0.804921001179
12,0.947272727273,0.9,0.685444511728,0.144636131112,0.300848291467,0.783801138299
12,0.947272727273,0.9,0.673056949543,0.149758244385,0.282043686554,0.80530729575
12,0.947272727273,0.9,0.55517051023,0.123472429194,0.259423109339,0.788562829761
12,0.947272727273,0.9,0.561160269718,0.123993112521,0.307510799996,0.790826393751
12,0.947272727273,0.9,0.508513221824,0.110531289816,0.298715488231,0.792864531413
12,0.947272727273,0.9,0.651876508082,0.143465420221,0.309811298455,0.794538437582
12,0.947272727273,0.9,0.625041132218,0.14445984791,0.302782483565,0.777479602743
12,0.947272727273,0.9,0.770609316987,0.174139825736,0.320139710783,0.768926143348
12,0.947272727273,0.9,0.630832092609,0.141186748615,0.321049030974,0.780075345259
12,0.947272727273,0.9,0.741760618731,0.160873089654,0.308869524114,0.759572931679
12,0.947272727273,0.9,0.608693393059,0.13937971042,0.284598742378,0.784524605134
12,0.947272727273,0.9,0.871452449359,0.190460679507,0.334739255825,0.760372062955
12,0.947272727273,0.9,0.589145917417,0.100141866001,0.277831200817,0.819279895506
12,0.947272727273,0.9,0.756001560698,0.171350686068,0.242749558445,0.791337963019
12,0.947272727273,0.9,0.816151765453,0.18351238218,0.275503264631,0.809121799514
12,0.947272727273,0.9,0.696631427493,0.154848045415,0.286458433469,0.809211776661
12,0.947272727273,0.9,0.6124786134,0.133060758225,0.338623228945,0.783140538862
12,0.947272727273,0.9,0.806613349,0.178104119034,0.351932421908,0.771465294879
12,0.947272727273,0.9,0.722328116357,0.159845367122,0.324865230694,0.765078344117
12,0.947272727273,0.9,0.707698980765,0.15472719385,0.373592786469,0.783495536081
12,0.947272727273,0.9,0.587440770554,0.125926195764,0.336875698896,0.788792196585
12,0.947272727273,0.9,0.653396392166,0.144754935935,0.329168146347,0.782962677243
12,0.947272727273,0.9,0.582071366966,0.132251810562,0.337116932886,0.790876218522
12,0.947272727273,0.9,0.788061281352,0.171493073645,0.293653278172,0.786072225863
12,0.947272727273,0.9,0.760837448813,0.165628942029,0.296622940285,0.779499719347
12,0.947272727273,0.9,0.774286222428,0.172190152319,0.278084029994,0.773224759321
12,0.947272727273,0.9,0.715012626244,0.158243210523,0.298765071369,0.769983315989
12,0.947272727273,0.9,0.680698192317,0.150847906595,0.333182651919,0.76377260465
12,0.947272727273,0.9,0.710293016018,0.100486662452,0.268544285858,0.765069386113
12,0.947272727273,0.9,0.722229111587,0.151433768903,0.320335983757,0.779403690221
12,0.947272727273,0.9,0.670092990946,0.142855145348,0.323013971282,0.781678230752
12,0.947272727273,0.9,0.971408921541,0.225091122025,0.360855177726,0.758518158872
12,0.947272727273,0.9,0.831472235713,0.184827248251,0.305534284572,0.774123653551
12,0.947272727273,0.9,0.754971964394,0.109219442435,0.303003028131,0.785350399322
12,0.947272727273,0.9,0.832764955373,0.194058128015,0.348410781112,0.787377946591
12,0.947272727273,0.9,0.783769762414,0.125992333377,0.409845683583,0.796740745036
12,0.947272727273,0.9,0.701970220305,0.161044569183,0.297885342688,0.798873987692
12,0.947272727273,0.9,0.878389762719,0.184255896388,0.315780702918,0.801041061864
12,0.947272727273,0.9,0.797021610975,0.17769569549,0.337951719873,0.78121321843
12,0.947272727273,0.9,0.843212434581,0.179087196678,0.351115788465,0.775954279496
12,0.947272727273,0.9,0.870858675882,0.181944723676,0.331465283767,0.79043768593
12,0.947272727273,0.9,0.680873551649,0.143446835558,0.31832170641,0.76930563868
12,0.947272727273,0.9,0.784944069347,0.171693283058,0.298138694268,0.784745683337
12,0.947272727273,0.9,0.879650538361,0.188244419228,0.272920337734,0.80509058983
12,0.947272727273,0.9,0.816244988299,0.179409948751,0.219447269296,0.809687044242
12,0.947272727273,0.9,0.700718203569,0.153589904736,0.244292740886,0.801314226262
12,0.947272727273,0.9,0.727109318154,0.151857660741,0.268304480709,0.802347811125
12,0.947272727273,0.9,0.770017068438,0.167700732308,0.278811913877,0.808847827903
12,0.947272727273,0.9,0.986335357213,0.221982436115,0.226676044291,0.788210779211
12,0.947272727273,0.9,0.858251998294,0.186265798012,0.254318990637,0.800554587039
12,0.947272727273,0.9,0.970881381186,0.226844464796,0.274524449632,0.776519022163
12,0.947272727273,0.9,0.993069104523,0.195796474653,0.290896717619,0.801046384622
12,0.947272727273,0.9,0.913785690709,0.200863213443,0.303095182772,0.771778637513
12,0.947272727273,0.9,0.971801953181,0.205124132625,0.291199626245,0.820927256822
12,0.947272727273,0.9,0.820994119164,0.178237390542,0.311743901715,0.814347059432
12,0.947272727273,0.9,0.80692406242,0.177821130095,0.280271635035,0.815672131347
12,0.947272727273,0.9,0.303290715286,0.0709993173517,0.18253670156,0.78901001365
12,0.947272727273,0.9,0.324218557153,0.0718890244153,0.234409645002,0.825453045944
12,0.947272727273,0.9,0.320806649904,0.0752820274783,0.215900671884,0.82454123623
12,0.947272727273,0.9,0.337401719666,0.067507029006,0.216360400372,0.861473016818
12,0.947272727273,0.9,0.53556133942,0.116835462162,0.271481192961,0.867956825486
12,0.947272727273,0.9,0.415333308966,0.0882474090584,0.244501335899,0.88846983011
12,0.947272727273,0.9,0.331195031123,0.0757162558768,0.203924013263,0.842966516302
12,0.947272727273,0.9,0.405132031072,0.0904852879706,0.222098188205,0.836804647781
12,0.947272727273,0.9,0.458301522507,0.108409579377,0.256534577377,0.846759446022
12,0.947272727273,0.9,0.398018263265,0.0875982152797,0.269946377069,0.83957651528
12,0.947272727273,0.9,0.564631451326,0.125950872717,0.402730830319,0.822194946516
12,0.947272727273,0.9,0.426929658394,0.0556117644895,0.244150635116,0.831623497219
12,0.947272727273,0.9,0.572415797979,0.125220366011,0.323948264919,0.818193415551
12,0.947272727273,0.9,0.409463345419,0.0965980356595,0.230503265214,0.826067780752
12,0.947272727273,0.9,0.465847903361,0.110148483596,0.26921972303,0.80333993013
12,0.947272727273,0.9,0.533815173778,0.119528200566,0.305434072769,0.807161327343
12,0.947272727273,0.9,0.36387478509,0.0807072038003,0.209194927878,0.803725097628
12,0.947272727273,0.9,0.500076424108,0.111659955286,0.26808788581,0.81056688799
12,0.947272727273,0.9,0.461231459327,0.0986159626585,0.273632397922,0.823859025169
12,0.947272727273,0.9,0.454836009356,0.0705481846771,0.235072888664,0.841044859749
12,0.947272727273,0.9,0.638349735357,0.144797652603,0.325096626918,0.82545558542
12,0.947272727273,0.9,0.407576298021,0.0910051161317,0.218572501222,0.844398941008
12,0.947272727273,0.9,0.489800147186,0.108717958499,0.300476197066,0.806763279636
12,0.947272727273,0.9,0.405799900407,0.0815825724737,0.202154832842,0.817634867783
12,0.947272727273,0.9,0.529606318609,0.120935585484,0.308731919215,0.807972256998
12,0.947272727273,0.9,0.468709247129,0.110900605144,0.254813955015,0.814787011844
12,0.947272727273,0.9,0.56770081225,0.118442492203,0.331120897386,0.809777492441
12,0.947272727273,0.9,0.470586226285,0.107591016771,0.238728786637,0.822461426521
12,0.947272727273,0.9,0.410012282035,0.0933558236392,0.250619775427,0.798919750847
12,0.947272727273,0.9,0.515660348403,0.107396131577,0.283095270327,0.822857433653
12,0.947272727273,0.9,0.631915526119,0.137852727426,0.338719546159,0.810114504757
12,0.947272727273,0.9,0.516519161907,0.118497559293,0.32427475095,0.811258004371
12,0.947272727273,0.9,0.611453485673,0.141892192085,0.336370082566,0.808542261262
12,0.947272727273,0.9,0.506461361504,0.110234045264,0.273970947196,0.810864705511
12,0.947272727273,0.9,0.46368371678,0.107981053241,0.23951603482,0.8204128262
12,0.947272727273,0.9,0.652750536663,0.140603293527,0.30170167989,0.810781797613
12,0.947272727273,0.9,0.458116633841,0.0947990031241,0.256085257299,0.827612704966
12,0.947272727273,0.9,0.573328905385,0.133419090774,0.33450278915,0.811189093508
12,0.947272727273,0.9,0.555031106499,0.124720505335,0.302296109023,0.814165937266
12,0.947272727273,0.9,0.463229189168,0.0962552174545,0.258012049558,0.819576115621
12,0.947272727273,0.9,0.434269266124,0.0933090004518,0.228125475581,0.822350140037
12,0.947272727273,0.9,0.429879580091,0.0908880539481,0.243656674987,0.853532220633
