SubjectIndex,bodyWeight,Speed,highg IPA ,lowg IPA,FF,Active Peak
12,0.956363636364,0.9,0.0515665968847,0.0400855836167,0.123826291508,0.636140881432
12,0.956363636364,0.9,0.0447602369437,0.0407488345983,0.13869702342,0.680639482511
12,0.956363636364,0.9,0.0500123972201,0.0187611113951,0.0793703769334,0.654621119976
12,0.956363636364,0.9,0.0642640271452,0.0658783869367,0.106583183146,0.641551458716
12,0.956363636364,0.9,0.0415476478796,0.0232837010444,0.0686400735332,0.608897544417
12,0.956363636364,0.9,0.0333083128587,0.023550804126,0.0711389263264,0.660292256262
12,0.956363636364,0.9,0.041378356719,0.0419969463957,0.0640758263504,0.637733859553
12,0.956363636364,0.9,0.0556289965865,0.0630873018534,0.0796671191447,0.652553652066
12,0.956363636364,0.9,0.0625932268631,0.0558542850655,0.0329994207611,0.644978292178
12,0.956363636364,0.9,0.0373262052798,0.0254560424135,0.0495332810892,0.628971009831
12,0.956363636364,0.9,0.0483928901571,0.0403876397159,0.0601968837077,0.704284787406
12,0.956363636364,0.9,0.0312542245472,0.0341097702079,0.0439883125769,0.646223368963
12,0.956363636364,0.9,0.0422861849883,0.0179379271614,0.0497797952723,0.643949108931
12,0.956363636364,0.9,0.0725365236617,0.0662334653398,0.0594363313546,0.650132955649
12,0.956363636364,0.9,0.0682669981471,0.0597607700962,0.0492584990696,0.618515699519
12,0.956363636364,0.9,0.0469839444108,0.0487457948101,0.0854918672816,0.665145576811
12,0.956363636364,0.9,0.0531489175817,0.0483318632406,0.0561847915203,0.665589558686
12,0.956363636364,0.9,0.040982241825,0.0232216029462,0.0556144907723,0.654098864932
12,0.956363636364,0.9,0.0578321823943,0.0297627055712,0.0697663301159,0.675030721133
12,0.956363636364,0.9,0.0521447417446,0.0599047936695,0.0654878006279,0.659394522979
12,0.956363636364,0.9,0.0554005686629,0.0443443700285,0.0492278789487,0.685634298519
12,0.956363636364,0.9,0.0595112283589,0.0557306238689,0.0791032143193,0.67322750076
12,0.956363636364,0.9,0.04774457588,0.0634318320289,0.0436476478996,0.673370914151
12,0.956363636364,0.9,0.0306773245966,0.0337599375505,0.0560218921209,0.64014896946
12,0.956363636364,0.9,0.0486214450309,0.0482442886028,0.0560547348478,0.648219962041
12,0.956363636364,0.9,0.0538694685428,0.0458414794712,0.0840370164404,0.674097762348
12,0.956363636364,0.9,0.0488630472635,0.0308284532791,0.0793818909315,0.637860266062
12,0.956363636364,0.9,0.0547629537377,0.0489748798747,0.0689638298382,0.669398065238
12,0.956363636364,0.9,0.0505435970218,0.055698627899,0.0650634951976,0.667942896517
12,0.956363636364,0.9,0.0368998636405,0.0110050386875,0.0799292439445,0.687144303609
12,0.956363636364,0.9,0.0596946579434,0.0480509768819,0.0687657134123,0.664532640459
12,0.956363636364,0.9,0.0487340267467,0.0308175912946,0.0552770158952,0.656272752538
12,0.956363636364,0.9,0.0539989144267,0.0486873960943,0.0456004174671,0.647109205918
12,0.956363636364,0.9,0.0742217133215,0.0427478166007,0.0420706066302,0.656967067914
12,0.956363636364,0.9,0.0547699394118,0.0486765989186,0.0613722915731,0.656962834701
12,0.956363636364,0.9,0.0753584736809,0.0684249665555,0.0676879407691,0.678105428739
12,0.956363636364,0.9,0.0571462405648,0.0413558929642,0.0643284977827,0.684821995039
12,0.956363636364,0.9,0.0475585312697,0.0414611178787,0.037010747686,0.639524115379
12,0.956363636364,0.9,0.0647942298763,0.0614745130078,0.0563196739985,0.627869105957
12,0.956363636364,0.9,0.0523396047894,0.0584203931463,0.0503106837487,0.630218292638
12,0.956363636364,0.9,0.0367128917467,0.0481498000015,0.0587653431469,0.644857506205
12,0.956363636364,0.9,0.0463254180112,0.0193268495493,0.0754450624125,0.665276561513
12,0.956363636364,0.9,0.0458200394671,0.0335459546622,0.0801382384063,0.645527047814
12,0.956363636364,0.9,0.0468453135576,0.0518146329159,0.0568572704433,0.676391670062
12,0.956363636364,0.9,0.0624954151263,0.0758161875467,0.0621778817826,0.655803660536
12,0.956363636364,0.9,0.0488716763288,0.0416553350805,0.0591087632204,0.641044591541
12,0.956363636364,0.9,0.0697904898436,0.048033849183,0.0533018801722,0.67729497758
12,0.956363636364,0.9,0.0592673227223,0.0600335939536,0.058602941395,0.674735375847
12,0.956363636364,0.9,0.0597217024655,0.0577179343451,0.0495608045927,0.666511593345
12,0.956363636364,0.9,0.0640598265209,0.0469282190746,0.067195538022,0.640783279771
12,0.956363636364,0.9,0.0383237815166,0.0574021339325,0.069621842518,0.652570682046
12,0.956363636364,0.9,0.0496503750003,0.046557015594,0.0476420146475,0.661600249301
12,0.956363636364,0.9,0.0403402469749,0.0553396370237,0.056274099279,0.660409564096
12,0.956363636364,0.9,0.0569543423117,0.0518117091916,0.0637673972055,0.654558188915
12,0.956363636364,0.9,0.0190931582755,0.0384156982777,0.0603188106444,0.653870162718
12,0.956363636364,0.9,0.0328158115633,0.0409438481375,0.082098141819,0.668107086436
12,0.956363636364,0.9,0.0368263804732,0.0293984190852,0.0604962172922,0.681699137125
12,0.956363636364,0.9,0.0405432448347,0.056321957567,0.0563139635561,0.664429940034
12,0.956363636364,0.9,0.0494065671731,0.044159876424,0.0947931603471,0.639831302607
12,0.956363636364,0.9,0.0410261177733,0.0322014430862,0.0515127438394,0.643422794975
12,0.956363636364,0.9,0.0398605605746,0.0364997196791,0.0630160008426,0.645454596915
12,0.956363636364,0.9,0.0607976573338,0.0369133482792,0.0524505602071,0.653502641639
12,0.956363636364,0.9,0.0397421842371,0.0443282321713,0.0590728516846,0.694287079766
12,0.956363636364,0.9,0.0507969591384,0.0409276480147,0.072741464481,0.66879993795
12,0.956363636364,0.9,0.0736058361338,0.067004183603,0.067562981206,0.6693788389
12,0.956363636364,0.9,0.0807457422986,0.0752928074772,0.0731165841573,0.675895694463
12,0.956363636364,0.9,0.0721073408318,0.0499075455045,0.057678342984,0.623895170452
12,0.956363636364,0.9,0.0565282207519,0.0788621197628,0.0553548415787,0.662021675453
12,0.956363636364,0.9,0.0547785785852,0.0439449933953,0.0809103763999,0.627736008568
12,0.956363636364,0.9,0.0396664125628,0.0195953824165,0.0665127792092,0.674181048498
12,0.956363636364,0.9,0.0456847684628,0.0335371425045,0.0665274806545,0.633034250179
12,0.956363636364,0.9,0.0472415355253,0.0282132027446,0.0498592387612,0.673878524906
12,0.956363636364,0.9,0.0466984420485,0.0495710001049,0.0495788538114,0.645023145601
12,0.956363636364,0.9,0.0710222968775,0.059244541786,0.062415514988,0.632883124637
12,0.956363636364,0.9,0.0386370566122,0.0224851780202,0.0340032309031,0.660638292594
12,0.956363636364,0.9,0.0663848560108,0.0413684402951,0.0899325772843,0.682268605711
12,0.956363636364,0.9,0.0521824023962,0.0484120416869,0.048046941982,0.677011421766
12,0.956363636364,0.9,0.0706270149554,0.0518512737668,0.0499190633311,0.692344192004
12,0.956363636364,0.9,0.0725766933573,0.0518330625173,0.0742156433714,0.662750922512
12,0.956363636364,0.9,0.0600416000859,0.0251606254291,0.0738336193761,0.69195262128
12,0.956363636364,0.9,0.0588290772157,0.0421365462847,0.0892909367006,0.706022615297
12,0.956363636364,0.9,0.0376640447794,0.0479188746707,0.0597405511885,0.66027940695
